population 700 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.5094874215508989
1 0.5156699420274439
2 0.5217930938198064
3 0.529632618870333
4 0.539201148813956
5 0.5481970668014041
6 0.5610835283480481
7 0.5712581773215616
8 0.5853695085629188
9 0.596241556749282
10 0.6030093208169344
11 0.6143192213594298
12 0.6244226013190086
13 0.6366387884267631
14 0.646068237421551
15 0.6525898175725987
16 0.6627011089245824
17 0.6816368604403786
18 0.6905668279970216
19 0.6959052228486331
20 0.7005393708116158
21 0.706353512924157
22 0.7137329140516966
23 0.7229663067758749
24 0.727372885863206
25 0.7348380491437081
26 0.7416328050207425
27 0.7495770396766301
28 0.7538769811722157
29 0.7625690750983938
30 0.7675845654717584
31 0.769803611317945
32 0.7731572439102223
33 0.7778079459631954
34 0.7891867221572173
35 0.7954977528986278
36 0.7981196814168705
37 0.7996516328050207
38 0.8032385517498138
39 0.8112738006595043
40 0.8102862727369429
41 0.8091338022550792
42 0.8128615306882246
43 0.815018548558664
44 0.8208442585895117
45 0.825489974470801
46 0.8264751090309541
47 0.8253028933092225
