population 700 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.6854988830975428
1 0.7502792256142964
2 0.8137565152643336
3 0.8299981384959045
4 0.8433078927773641
5 0.8454951600893522
6 0.8682985852568875
7 0.9055286671630677
8 0.9178145941921073
9 0.9196295606850335
10 0.9196295606850335
11 0.9299609084139985
12 0.9368019359642591
13 0.9441548771407297
14 0.9441548771407297
15 0.9529970215934476
16 0.9529970215934476
17 0.9632352941176471
18 0.9662137006701415
19 0.9662137006701415
20 0.9702159344750559
21 0.9715189873417722
22 0.9727755026061058
23 0.9781273268801192
24 0.97831347728965
25 0.9824087862993299
26 0.9846425912137007
27 0.9850148920327624
28 0.9850148920327624
29 0.9852941176470589
30 0.9852941176470589
31 0.9866902457185405
32 0.9872486969471332
33 0.987807148175726
34 0.9896221146686522
35 0.9903201787043932
36 0.9903201787043932
37 0.9903201787043932
38 0.9903201787043932
39 0.991530156366344
40 0.9919955323901712
41 0.9919955323901712
42 0.9919955323901712
43 0.992553983618764
44 0.9926470588235294
45 0.9928332092330603
46 0.9932985852568876
47 0.9932985852568876
48 0.9935778108711839
49 0.9935778108711839
50 0.9935778108711839
51 0.9937639612807149
52 0.9937639612807149
53 0.9937639612807149
54 0.9938570364854803
55 0.9940431868950111
56 0.9943224125093075
57 0.9943224125093075
58 0.9944154877140731
59 0.9944154877140731
60 0.9944154877140731
61 0.9944154877140731
62 0.9944154877140731
63 0.9945085629188385
64 0.9945085629188385
65 0.9946016381236039
66 0.9946016381236039
67 0.9946947133283692
68 0.9946947133283693
69 0.9946947133283693
70 0.9946947133283693
71 0.9946947133283693
72 0.9946947133283693
73 0.9946947133283693
74 0.9946947133283693
75 0.9946947133283693
76 0.9946947133283693
77 0.9946947133283693
