population 700 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 9
1 16
2 24
3 34
4 47
5 65
6 84
7 105
8 129
9 136
10 154
11 171
12 194
13 219
14 227
15 236
16 251
17 264
18 274
19 285
20 292
21 297
22 303
23 315
24 331
25 347
26 355
27 367
28 381
29 396
30 400
31 406
32 414
33 419
34 429
35 434
36 443
37 447
38 456
39 464
40 469
41 468
42 472
43 472
44 475
45 484
46 481
47 486
48 483
49 478
50 485
51 479
52 479
53 480
54 482
55 481
56 481
57 476
58 479
59 483
60 485
61 484
62 488
63 488
64 492
65 494
66 488
67 490
68 490
69 490
70 487
71 491
72 490
73 493
74 494
75 500
76 505
77 512
78 510
79 513
80 515
81 517
82 517
83 522
84 526
85 531
86 537
87 543
88 546
89 553
90 558
91 561
92 565
93 571
94 571
95 574
96 573
97 580
98 579
99 581
