population 100 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.11630929926002803
1 0.14086571772036857
2 0.16160331761959568
3 0.17160317761410152
4 0.20151640940269536
5 0.22393434991574143
6 0.24095519812485847
7 0.2800969773230192
8 0.30226845499017785
9 0.36895829378652034
10 0.42685466344044326
11 0.44616633360166796
12 0.48930632953319264
13 0.5491666413648927
14 0.5811091799697911
15 0.5777165970670726
16 0.6019557989019205
17 0.653349699163574
18 0.6731290170207278
19 0.6758810439317504
20 0.6930786278156394
21 0.701750328528305
22 0.7045323736635865
23 0.7152039690603763
24 0.7220437130256133
25 0.7281208501954914
26 0.7340851526670323
27 0.7382148079399936
28 0.7445888051551776
29 0.7483986610244449
30 0.754392957309025
31 0.759256312683408
32 0.7607665163415442
33 0.7606190850625021
34 0.7693040452497582
35 0.7740296068184036
36 0.7766723710761642
37 0.7776241460057299
38 0.778718964151899
39 0.7810483111999192
40 0.7843708843188565
41 0.7874966363416289
42 0.7912859141249632
43 0.7952337023116269
44 0.7933016340352594
45 0.7966425039311531
46 0.8003784058981575
47 0.8034348948160265
48 0.8087898896310413
49 0.8104011157300715
50 0.811971744996547
51 0.8128206813410592
52 0.8159584774532251
53 0.817943420136318
54 0.8213220158096999
55 0.8224551502953619
56 0.8252114616858394
57 0.8260719016905848
58 0.8286272053002065
59 0.8298379885668614
60 0.8322216885048861
61 0.8360482445051106
62 0.8366381162680308
63 0.8390615872884882
64 0.8389750477350528
65 0.8396606789392203
66 0.8428658137246904
67 0.8443859277396898
68 0.8450516219700517
69 0.8478848533340615
70 0.8471490565358459
71 0.8440942800440422
72 0.8472103470188943
73 0.8527648394176052
74 0.853381765991047
75 0.854660290328638
76 0.8560332680015615
77 0.8580470364817502
78 0.8605628360960357
79 0.8623099900731043
80 0.861864527028328
81 0.8618807708225148
82 0.8639127380013459
83 0.8644180232774281
84 0.865011486373314
85 0.8650785236327958
86 0.8671059572147426
87 0.8654986242673569
88 0.8659110767990409
89 0.8678759861684349
90 0.8686875267012115
91 0.8686146171567963
92 0.8664675520712594
93 0.8633890275625513
94 0.862558629731186
95 0.8632006996277514
96 0.8660439074014835
97 0.8708432915075821
98 0.8719392680917255
99 0.8720824874279525
