population 100 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.6064780342516753 9
1 0.6291883842144452 510
2 0.6291883842144452 510
3 0.6587862993298585 512
4 0.6871742367833209 177
5 0.7330137751303053 309
6 0.7330137751303053 309
7 0.740227103499628 81
8 0.740227103499628 81
9 0.740227103499628 81
10 0.7641474311243485 67
11 0.787602382725242 116
12 0.8074274013402829 214
13 0.8074274013402829 214
14 0.8074274013402829 214
15 0.8074274013402829 214
16 0.8074274013402829 214
17 0.8269731943410276 427
18 0.8269731943410276 427
19 0.848380491437081 825
20 0.848380491437081 825
21 0.848380491437081 825
22 0.848380491437081 825
23 0.848380491437081 825
24 0.848380491437081 825
25 0.8511727475800446 539
26 0.8511727475800446 539
27 0.8511727475800446 539
28 0.8511727475800446 539
29 0.8511727475800446 539
30 0.8537788533134774 571
31 0.8537788533134774 571
32 0.8680193596425912 467
33 0.8680193596425912 467
34 0.8772338049143709 556
35 0.8772338049143709 556
36 0.8772338049143709 556
37 0.8772338049143709 556
38 0.8772338049143709 556
39 0.8772338049143709 556
40 0.8772338049143709 556
41 0.8772338049143709 556
42 0.8772338049143709 556
43 0.8772338049143709 556
