population 100 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.2119366000669718 10
1 0.326374871031285 515
2 0.3836521101755165 422
3 0.3836521101755165 422
4 0.5489627677630312 510
5 0.5545944955121739 341
6 0.5638888608722737 492
7 0.6109499672257219 736
8 0.6468438568198951 199
9 0.6792230653789609 361
10 0.686325708095411 284
11 0.7100388985231681 356
12 0.7100388985231681 356
13 0.714067777473347 336
14 0.714067777473347 336
15 0.721120287939033 484
16 0.739969682207807 358
17 0.7414557766607878 477
18 0.7415031429834226 457
19 0.764556081446501 528
20 0.764556081446501 528
21 0.764556081446501 528
22 0.764556081446501 528
23 0.7694057835503346 533
24 0.7722017219539987 483
25 0.7764158710051883 507
26 0.7809121466561854 511
27 0.7809121466561854 511
28 0.784352788732778 494
29 0.7903610494814736 547
30 0.7903610494814736 547
31 0.7950328946678906 505
32 0.8084176911343055 496
33 0.8103302371274701 514
34 0.8138811628544614 507
35 0.8138811628544614 507
36 0.8138811628544614 507
37 0.8142586668279219 490
38 0.8255904946582138 468
39 0.8255904946582138 468
40 0.8255904946582138 468
41 0.8268205360306462 471
42 0.8268205360306462 471
43 0.8268205360306462 471
44 0.827887530164169 476
45 0.827887530164169 476
46 0.827887530164169 476
47 0.827887530164169 476
48 0.827887530164169 476
49 0.827887530164169 476
50 0.8288481861920682 472
51 0.8288481861920682 472
52 0.8288481861920682 472
53 0.8288481861920682 472
54 0.8288481861920682 472
55 0.8288481861920682 472
56 0.8294487257466663 488
57 0.8294487257466663 488
58 0.8295066667764952 486
59 0.8295066667764952 486
60 0.8295066667764952 486
61 0.8295066667764952 486
62 0.8295066667764952 486
63 0.8295066667764952 486
64 0.8295066667764952 486
65 0.8295066667764952 486
66 0.8295066667764952 486
67 0.8295066667764952 486
