population 100 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 9
1 14
2 27
3 46
4 65
5 81
6 94
7 104
8 131
9 175
10 185
11 215
12 242
13 258
14 251
15 256
16 270
17 283
18 302
19 287
20 297
21 326
22 348
23 349
24 368
25 372
26 374
27 375
28 372
29 388
30 386
31 389
32 388
33 403
34 402
35 413
36 421
37 418
38 438
39 449
40 470
41 444
42 445
43 431
