population 700 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.11347398236477424
1 0.12829320997444066
2 0.1479532524874902
3 0.17750077650250512
4 0.2230117428038415
5 0.2637852740014832
6 0.3231608467875891
7 0.381450945729966
8 0.4462335817012001
9 0.5048150382045435
10 0.5563881456813792
11 0.5932598754256455
12 0.6217620992787771
13 0.6468369430954738
14 0.6712731778665515
15 0.6999052725151489
16 0.7226497276132775
17 0.7439992346370785
18 0.7609841100724059
19 0.77512846574042
20 0.7874047523149176
21 0.7954412186842271
22 0.8050211546148849
23 0.8153719694579167
24 0.8234319547135539
25 0.8327164979483783
26 0.8416686738047306
27 0.8493720466753414
28 0.8572006305121032
29 0.8660594702174935
30 0.873696487550156
31 0.8811864447289695
32 0.8885809764325393
33 0.8948424820164249
34 0.9004812869545651
35 0.906061399795933
36 0.9101048033605377
37 0.9147270216028586
38 0.9198602175255827
39 0.9244292568750567
40 0.9293072598549988
41 0.934054354548684
42 0.9378683807097387
43 0.9417464457068082
44 0.9448450104648838
45 0.948129254151809
46 0.9522295447387102
47 0.9550557520400422
48 0.9576592913749922
49 0.9602963842824092
50 0.9630886420028267
51 0.9650721132620116
52 0.9677201470087553
53 0.9694303109345445
54 0.9713119586449932
55 0.9731237007715128
56 0.9753260564441818
57 0.9769474876704406
58 0.9783721998247726
59 0.9799842782812063
60 0.9815734151144744
61 0.9832012056673708
62 0.9854225027972037
63 0.9870048976904967
64 0.9891997760529456
65 0.9906776549843105
66 0.9923115585051684
67 0.9941617720149061
68 0.9953677786129477
69 0.9966710308407994
70 0.9977702334155899
