population 700 loci 2 chromosomes_to_mutate 0.005 individuals_mutate 0.015 initial_attributes_standard_devieation 1 min_attributes 10
0 0.11160150255863245
1 0.11917314441182095
2 0.14642502128187623
3 0.21329629645616324
4 0.2975463715368004
5 0.3705679534975538
6 0.407610467103749
7 0.4340627309322302
8 0.4642445134690979
9 0.4833800387966324
10 0.5024539706894287
11 0.5187922991842693
12 0.5343621460954476
13 0.541264043258993
14 0.5545956682810398
15 0.5576497703207067
16 0.564011248804237
17 0.5679295042961138
18 0.5769336506471827
19 0.5832438519231854
20 0.5819908318425896
21 0.5912877103300859
22 0.5955188366773135
23 0.5984083107111766
24 0.6014434921693256
25 0.6049192094962568
26 0.6100652699252452
27 0.6103096417059832
28 0.6122237941315236
29 0.6160283402563971
30 0.6213185142164501
31 0.6255829829121379
32 0.6298112142999106
33 0.6325999372592501
34 0.6341446008468872
35 0.6354949242569367
36 0.6372852509476962
37 0.6391844199914678
38 0.6424973167171657
39 0.6468534541677555
40 0.6498768466557758
41 0.6531283893680442
42 0.6546163333479453
43 0.6562731666219987
44 0.6583813182990763
45 0.6613248486062461
46 0.6613211728133933
47 0.6630590780737953
48 0.6651159119436392
49 0.6680501286825963
